Time, CPU Usage, CPU Temp, 
2020-08-02 22:31:20.361303,9.6,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-02 22:31:30.371722,8.7,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-02 22:31:40.386595,8.3,{'cpu_thermal': [shwtemp(label='', current=59.887, high=None, critical=None)]}
2020-08-02 22:31:50.401781,7.3,{'cpu_thermal': [shwtemp(label='', current=60.861, high=None, critical=None)]}
2020-08-02 22:32:00.411723,8.7,{'cpu_thermal': [shwtemp(label='', current=60.861, high=None, critical=None)]}
2020-08-02 22:32:10.421721,7.5,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-02 22:32:20.435944,8.3,{'cpu_thermal': [shwtemp(label='', current=59.4, high=None, critical=None)]}
2020-08-02 22:32:30.450531,8.7,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-02 22:32:40.456967,8.4,{'cpu_thermal': [shwtemp(label='', current=60.861, high=None, critical=None)]}
2020-08-02 22:32:50.464088,7.0,{'cpu_thermal': [shwtemp(label='', current=60.861, high=None, critical=None)]}
2020-08-02 22:33:00.478314,8.7,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-02 22:33:10.492866,9.4,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-02 22:33:20.507629,8.1,{'cpu_thermal': [shwtemp(label='', current=59.887, high=None, critical=None)]}
2020-08-02 22:33:30.521998,9.1,{'cpu_thermal': [shwtemp(label='', current=60.861, high=None, critical=None)]}
2020-08-02 22:33:40.528777,8.9,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-02 22:33:50.543136,7.5,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-02 22:34:00.557712,8.6,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-02 22:34:10.572032,9.3,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-02 22:34:20.586406,8.3,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-02 22:34:30.600649,7.5,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-02 22:34:40.610145,9.2,{'cpu_thermal': [shwtemp(label='', current=60.861, high=None, critical=None)]}
2020-08-02 22:34:50.624493,2.0,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-02 22:35:00.631748,1.1,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-02 22:35:10.641730,2.2,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-05 13:54:58.261191,0.0,{'cpu_thermal': [shwtemp(label='', current=51.121, high=None, critical=None)]}
2020-08-05 13:55:08.277434,0.4,{'cpu_thermal': [shwtemp(label='', current=50.147, high=None, critical=None)]}
2020-08-05 13:55:18.291909,0.0,{'cpu_thermal': [shwtemp(label='', current=50.147, high=None, critical=None)]}
2020-08-05 13:55:28.306286,0.0,{'cpu_thermal': [shwtemp(label='', current=51.121, high=None, critical=None)]}
2020-08-05 13:55:38.320575,0.0,{'cpu_thermal': [shwtemp(label='', current=50.634, high=None, critical=None)]}
2020-08-05 13:55:48.334709,0.0,{'cpu_thermal': [shwtemp(label='', current=50.634, high=None, critical=None)]}
2020-08-05 13:55:58.345064,0.1,{'cpu_thermal': [shwtemp(label='', current=50.147, high=None, critical=None)]}
2020-08-05 13:56:08.358620,0.3,{'cpu_thermal': [shwtemp(label='', current=50.147, high=None, critical=None)]}
2020-08-05 13:56:18.373010,0.0,{'cpu_thermal': [shwtemp(label='', current=50.147, high=None, critical=None)]}
2020-08-05 13:56:28.387478,0.0,{'cpu_thermal': [shwtemp(label='', current=51.608, high=None, critical=None)]}
2020-08-05 13:56:38.401747,0.0,{'cpu_thermal': [shwtemp(label='', current=50.634, high=None, critical=None)]}
2020-08-05 13:56:48.415124,0.0,{'cpu_thermal': [shwtemp(label='', current=50.634, high=None, critical=None)]}
2020-08-05 13:56:58.429304,0.1,{'cpu_thermal': [shwtemp(label='', current=50.634, high=None, critical=None)]}
2020-08-05 13:57:08.442855,0.1,{'cpu_thermal': [shwtemp(label='', current=51.121, high=None, critical=None)]}
2020-08-05 13:57:18.457383,0.3,{'cpu_thermal': [shwtemp(label='', current=50.147, high=None, critical=None)]}
2020-08-05 13:57:28.472239,6.2,{'cpu_thermal': [shwtemp(label='', current=52.095, high=None, critical=None)]}
2020-08-05 13:57:38.486629,11.9,{'cpu_thermal': [shwtemp(label='', current=53.556, high=None, critical=None)]}
2020-08-05 13:57:48.500680,12.5,{'cpu_thermal': [shwtemp(label='', current=54.043, high=None, critical=None)]}
2020-08-05 13:57:58.505114,10.9,{'cpu_thermal': [shwtemp(label='', current=53.556, high=None, critical=None)]}
2020-08-05 13:58:08.518769,13.0,{'cpu_thermal': [shwtemp(label='', current=54.53, high=None, critical=None)]}
2020-08-05 13:58:18.532848,12.6,{'cpu_thermal': [shwtemp(label='', current=54.53, high=None, critical=None)]}
2020-08-05 13:58:28.546545,12.0,{'cpu_thermal': [shwtemp(label='', current=55.504, high=None, critical=None)]}
2020-08-05 13:58:38.560286,11.3,{'cpu_thermal': [shwtemp(label='', current=54.53, high=None, critical=None)]}
2020-08-05 13:58:48.574066,12.6,{'cpu_thermal': [shwtemp(label='', current=55.504, high=None, critical=None)]}
2020-08-05 13:58:58.585074,10.5,{'cpu_thermal': [shwtemp(label='', current=55.504, high=None, critical=None)]}
2020-08-05 13:59:08.598662,11.4,{'cpu_thermal': [shwtemp(label='', current=55.504, high=None, critical=None)]}
2020-08-05 13:59:18.612173,12.8,{'cpu_thermal': [shwtemp(label='', current=57.939, high=None, critical=None)]}
2020-08-05 13:59:28.625865,12.5,{'cpu_thermal': [shwtemp(label='', current=56.965, high=None, critical=None)]}
2020-08-05 13:59:38.639434,12.4,{'cpu_thermal': [shwtemp(label='', current=57.452, high=None, critical=None)]}
2020-08-05 13:59:48.645062,13.6,{'cpu_thermal': [shwtemp(label='', current=57.939, high=None, critical=None)]}
2020-08-05 13:59:58.658673,10.6,{'cpu_thermal': [shwtemp(label='', current=56.965, high=None, critical=None)]}
2020-08-05 14:00:08.672238,11.5,{'cpu_thermal': [shwtemp(label='', current=57.939, high=None, critical=None)]}
2020-08-05 14:00:18.686488,11.6,{'cpu_thermal': [shwtemp(label='', current=57.939, high=None, critical=None)]}
2020-08-05 14:00:28.700202,12.6,{'cpu_thermal': [shwtemp(label='', current=57.939, high=None, critical=None)]}
2020-08-05 14:00:38.713827,11.9,{'cpu_thermal': [shwtemp(label='', current=58.426, high=None, critical=None)]}
2020-08-05 14:00:48.727516,12.5,{'cpu_thermal': [shwtemp(label='', current=58.913, high=None, critical=None)]}
2020-08-05 14:00:58.741204,11.1,{'cpu_thermal': [shwtemp(label='', current=58.913, high=None, critical=None)]}
2020-08-05 14:01:08.753977,12.4,{'cpu_thermal': [shwtemp(label='', current=59.4, high=None, critical=None)]}
2020-08-05 14:01:18.767817,12.4,{'cpu_thermal': [shwtemp(label='', current=59.887, high=None, critical=None)]}
2020-08-05 14:01:28.781473,11.1,{'cpu_thermal': [shwtemp(label='', current=59.4, high=None, critical=None)]}
2020-08-05 14:01:38.795030,11.9,{'cpu_thermal': [shwtemp(label='', current=59.887, high=None, critical=None)]}
2020-08-05 14:01:48.805063,11.0,{'cpu_thermal': [shwtemp(label='', current=58.913, high=None, critical=None)]}
2020-08-05 14:01:58.818684,10.8,{'cpu_thermal': [shwtemp(label='', current=59.887, high=None, critical=None)]}
2020-08-05 14:02:08.832009,11.9,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-05 14:02:18.845781,14.0,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-05 14:02:28.859390,12.9,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-05 14:02:38.873597,12.6,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-05 14:02:48.887272,13.2,{'cpu_thermal': [shwtemp(label='', current=60.861, high=None, critical=None)]}
2020-08-05 14:02:58.901503,10.3,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:03:08.915186,11.8,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:03:18.928048,12.1,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:03:28.941789,12.0,{'cpu_thermal': [shwtemp(label='', current=60.861, high=None, critical=None)]}
2020-08-05 14:03:38.955505,12.5,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:03:48.969223,12.8,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:03:58.982855,10.6,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:04:08.996806,12.5,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:04:19.005080,12.2,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:04:29.015073,11.1,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:04:39.027875,11.2,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:04:49.041429,13.2,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:04:59.055427,10.9,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:05:09.069019,13.4,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:05:19.082775,12.4,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:05:29.096359,12.8,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:05:39.109993,13.1,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:05:49.123673,12.2,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:05:59.135058,10.0,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:06:09.149230,10.7,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:06:19.163350,10.9,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:06:29.177000,11.1,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:06:39.185057,11.5,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:06:49.198458,11.2,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:06:59.212098,10.7,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:07:09.225686,11.7,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:07:19.239391,13.1,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:07:29.252844,11.9,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:07:39.265298,12.3,{'cpu_thermal': [shwtemp(label='', current=60.861, high=None, critical=None)]}
2020-08-05 14:07:49.275404,11.2,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:07:59.288896,10.3,{'cpu_thermal': [shwtemp(label='', current=60.861, high=None, critical=None)]}
2020-08-05 14:08:09.302765,11.0,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:08:19.316396,11.0,{'cpu_thermal': [shwtemp(label='', current=60.861, high=None, critical=None)]}
2020-08-05 14:08:29.329987,9.7,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:08:39.343385,11.6,{'cpu_thermal': [shwtemp(label='', current=60.861, high=None, critical=None)]}
2020-08-05 14:08:49.355056,11.9,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:08:59.368432,9.3,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:09:09.381889,11.3,{'cpu_thermal': [shwtemp(label='', current=60.374, high=None, critical=None)]}
2020-08-05 14:09:19.386765,11.1,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:09:29.400210,10.3,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:09:39.413625,11.7,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:09:49.427631,11.2,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:09:59.435069,11.2,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:10:09.448501,12.4,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:10:19.460464,11.8,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:10:29.474195,11.6,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:10:39.485053,11.6,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:10:49.496521,11.6,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:10:59.509943,10.9,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:11:09.523553,11.9,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:11:19.532115,12.1,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:11:29.545855,12.8,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:11:39.559352,11.9,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:11:49.568283,12.1,{'cpu_thermal': [shwtemp(label='', current=60.861, high=None, critical=None)]}
2020-08-05 14:11:59.581665,9.8,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:12:09.595227,12.6,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:12:19.608662,11.2,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:12:29.615052,11.9,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:12:39.630947,10.6,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:12:49.644319,11.5,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:12:59.659508,10.9,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:13:09.672939,12.3,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:13:19.687067,12.6,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:13:29.700560,12.0,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:13:39.705053,12.4,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:13:49.714095,11.6,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:13:59.727638,10.3,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:14:09.741105,11.9,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:14:19.754330,11.6,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:14:29.767029,11.5,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:14:39.778922,10.8,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:14:49.792389,10.6,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:14:59.806599,10.9,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:15:09.820000,11.1,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:15:19.833605,11.3,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:15:29.845059,12.2,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:15:39.858451,11.6,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:15:49.871883,11.1,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:15:59.885060,9.2,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:16:09.898560,9.9,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:16:19.911941,10.2,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:16:29.926335,11.9,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:16:39.939824,12.3,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:16:49.953276,11.4,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:16:59.966968,10.5,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:17:09.980510,12.8,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:17:19.993183,11.9,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:17:30.005050,11.3,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:17:40.018459,12.9,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:17:50.031897,13.1,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:18:00.045848,10.0,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:18:10.058542,12.4,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:18:20.072062,12.4,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:18:30.085670,11.5,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:18:40.099113,11.8,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:18:50.111928,12.9,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:19:00.125530,10.1,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:19:10.139341,12.6,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:19:20.145047,11.8,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:19:30.155200,11.2,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:19:40.169525,12.6,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:19:50.183048,12.8,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:20:00.195045,10.7,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:20:10.208462,12.4,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:20:20.222060,11.0,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:20:30.235813,12.5,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:20:40.249279,12.2,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:20:50.262795,12.4,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:21:00.275053,10.2,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:21:10.288843,10.9,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:21:20.302286,12.4,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:21:30.315886,12.9,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:21:40.329267,11.1,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:21:50.335048,11.6,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:22:00.348831,10.1,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:22:10.362270,12.4,{'cpu_thermal': [shwtemp(label='', current=63.783, high=None, critical=None)]}
2020-08-05 14:22:20.375174,12.2,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:22:30.388547,12.4,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:22:40.402027,9.4,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:22:50.415053,11.3,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:23:00.428442,9.6,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:23:10.441908,11.5,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:23:20.455451,12.1,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:23:30.469936,10.3,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:23:40.483362,11.9,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:23:50.497116,11.4,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:24:00.510853,9.6,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:24:10.523552,12.3,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:24:20.537042,12.2,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:24:30.545053,12.3,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:24:40.559363,12.1,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:24:50.572828,12.1,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:25:00.586427,10.7,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:25:10.599833,12.0,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:25:20.613255,12.0,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:25:30.626710,12.8,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:25:40.640136,10.9,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:25:50.653635,12.7,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:26:00.667361,11.6,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:26:10.681403,12.4,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:26:20.694774,11.0,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:26:30.708255,12.0,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:26:40.715064,10.9,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:26:50.728498,10.6,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:27:00.741863,9.8,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:27:10.755484,12.1,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:27:20.769170,12.3,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:27:30.782648,11.6,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:27:40.796259,12.2,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:27:50.809594,11.6,{'cpu_thermal': [shwtemp(label='', current=63.783, high=None, critical=None)]}
2020-08-05 14:28:00.823087,9.6,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:28:10.835792,12.7,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:28:20.849190,12.6,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:28:30.863127,12.4,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:28:40.876691,12.1,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:28:50.890304,11.6,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:29:00.903662,10.4,{'cpu_thermal': [shwtemp(label='', current=63.296, high=None, critical=None)]}
2020-08-05 14:29:10.915332,10.8,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:29:20.929284,9.8,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:29:30.942714,11.3,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:29:40.956424,9.9,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:29:50.969939,10.9,{'cpu_thermal': [shwtemp(label='', current=62.809, high=None, critical=None)]}
2020-08-05 14:30:00.983380,8.6,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
2020-08-05 14:30:10.996865,10.2,{'cpu_thermal': [shwtemp(label='', current=63.783, high=None, critical=None)]}
2020-08-05 14:30:21.010306,8.3,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:30:31.023768,10.4,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:30:41.037296,9.8,{'cpu_thermal': [shwtemp(label='', current=62.322, high=None, critical=None)]}
2020-08-05 14:30:51.050798,11.5,{'cpu_thermal': [shwtemp(label='', current=61.348, high=None, critical=None)]}
2020-08-05 14:31:01.055082,0.1,{'cpu_thermal': [shwtemp(label='', current=61.835, high=None, critical=None)]}
