Date,Time,CPU Core 1 (C),CPU Core 2 (C),CPU Core 3 (C),CPU Core 4 (C),CPU PECI (C),CPU Proximity (C),CPU System Agent Core (C),Intel Iris Pro GPU (C),Battery (C),Battery Management Unit (C),Battery Proximity (C),Air Flow Proximity (C),AirPort Proximity (C),Left Heatsink Proximity (C),Platform Controller Hub Die (C),Right Heatsink Proximity (C),Memory Module Proximity (C),Memory Slot (C),Palmrest Proximity (C),Palmrest Proximity (C),SSD A (C),SSD B (C),CPU Average (C),Computer Average (C)
2020-08-05,14:21:30,88,90,86,87,95,61,73,74,31,31,29,37,43,45,50,47,49,48,28,27,36,35,83,54
2020-08-05,14:21:32,77,78,75,77,85,61,69,71,31,31,29,37,43,45,50,47,49,48,28,27,36,35,75,51
2020-08-05,14:21:34,79,82,80,78,81,61,68,71,31,31,29,37,43,45,50,47,49,48,28,27,36,35,76,52
2020-08-05,14:21:36,77,79,75,77,82,61,68,71,31,31,29,37,43,45,50,47,49,48,28,27,36,35,74,51
2020-08-05,14:21:38,91,94,93,89,90,60,69,74,31,31,29,37,43,45,50,47,49,48,28,27,36,35,84,54
2020-08-05,14:21:40,78,87,77,78,82,60,68,71,31,31,29,37,43,45,50,47,49,48,28,27,36,35,76,52
2020-08-05,14:21:42,73,74,71,74,79,60,65,67,31,31,29,37,43,45,50,47,49,48,28,27,35,35,71,50
2020-08-05,14:21:44,82,86,81,80,80,59,66,69,31,31,29,37,43,45,50,47,49,48,28,27,35,35,76,52
2020-08-05,14:21:46,79,82,79,78,85,58,68,71,31,31,29,37,43,44,50,46,49,48,28,27,35,35,76,52
2020-08-05,14:21:48,90,93,93,88,91,59,68,72,31,31,29,37,43,44,50,47,49,48,28,27,35,35,83,54
2020-08-05,14:21:50,89,88,83,84,90,59,70,74,31,31,29,37,43,44,50,47,49,48,28,27,35,35,80,53
2020-08-05,14:21:52,84,85,85,84,90,60,69,73,31,31,29,37,43,45,50,47,49,48,28,27,36,35,80,53
2020-08-05,14:21:54,80,80,79,76,82,60,68,70,31,31,29,37,43,45,50,47,49,48,28,27,36,35,75,51
2020-08-05,14:21:56,73,69,67,68,76,60,64,66,31,31,29,37,43,44,50,46,49,48,28,28,36,35,68,49
2020-08-05,14:21:58,68,70,65,70,74,58,63,65,31,31,29,37,43,44,50,46,49,48,28,28,36,35,67,49
2020-08-05,14:22:00,88,92,90,86,86,59,68,70,31,31,29,37,43,44,50,46,49,48,28,27,36,35,81,53
2020-08-05,14:22:02,84,86,82,83,88,59,68,72,31,31,29,37,43,44,50,46,49,48,28,27,36,35,79,53
2020-08-05,14:22:04,76,77,76,76,82,59,67,70,31,31,29,37,43,44,50,46,49,48,28,27,36,35,73,51
2020-08-05,14:22:06,91,90,87,85,91,59,70,74,31,31,29,37,43,44,50,46,49,48,28,27,36,35,82,54
2020-08-05,14:22:08,91,93,92,90,93,58,71,73,31,31,29,37,43,44,50,46,49,48,28,27,35,35,84,54
2020-08-05,14:22:10,86,90,95,85,93,60,70,75,31,31,29,37,43,45,50,46,49,48,28,27,35,35,83,54
2020-08-05,14:22:12,82,82,79,81,90,60,69,73,31,31,29,37,43,45,50,46,49,48,28,27,35,35,78,52
2020-08-05,14:22:14,76,79,76,79,81,60,69,70,31,31,29,37,43,45,50,47,49,48,28,28,35,35,74,51
2020-08-05,14:22:16,90,85,81,81,89,60,69,73,31,31,29,37,43,45,50,47,49,48,28,27,35,35,79,53
2020-08-05,14:22:18,95,95,95,91,93,60,71,74,31,31,29,37,43,45,50,46,49,48,28,27,35,35,86,55
2020-08-05,14:22:20,93,97,97,93,94,60,72,76,31,31,29,37,43,45,50,46,49,48,28,27,35,35,87,55
2020-08-05,14:22:22,86,94,83,85,92,60,71,74,31,31,29,37,43,45,50,46,49,48,28,28,35,35,82,54
2020-08-05,14:22:24,85,85,84,83,94,61,70,73,31,31,29,37,43,44,50,47,49,48,28,27,35,34,80,53
2020-08-05,14:22:26,93,95,95,92,91,61,70,74,31,31,29,37,43,45,50,46,49,48,28,27,35,34,85,55
2020-08-05,14:22:28,88,90,90,87,91,61,71,74,31,31,29,37,43,44,50,47,49,48,28,27,35,34,83,54
2020-08-05,14:22:30,91,91,87,86,92,61,71,76,31,31,29,37,43,45,50,47,49,48,28,27,35,34,83,54
2020-08-05,14:22:32,80,79,77,78,88,61,69,72,31,31,29,37,43,45,50,47,49,48,28,27,35,34,76,52
2020-08-05,14:22:34,86,87,85,84,83,61,68,71,31,31,29,37,43,45,50,47,49,48,28,27,35,34,79,53
2020-08-05,14:22:36,76,78,72,76,80,60,66,70,31,31,29,37,43,45,50,47,49,48,28,27,35,34,73,51
2020-08-05,14:22:38,76,75,70,73,79,60,66,70,31,31,29,37,43,45,50,47,49,48,28,28,35,34,71,50
2020-08-05,14:22:40,76,85,75,74,87,60,69,73,31,31,29,37,43,45,50,47,49,48,28,28,35,34,75,52
2020-08-05,14:22:42,80,82,78,78,89,60,67,72,31,31,29,37,43,44,50,46,49,48,28,27,35,34,76,52
2020-08-05,14:22:44,76,77,74,75,79,59,66,68,31,31,29,37,43,44,50,46,49,48,28,28,35,34,72,50
2020-08-05,14:22:46,76,76,75,73,80,59,65,70,31,31,29,37,43,44,50,46,49,48,28,27,35,34,72,50
2020-08-05,14:22:48,75,77,73,79,79,59,65,69,31,31,29,37,43,44,50,46,49,48,28,27,35,34,72,50
2020-08-05,14:22:50,80,80,83,79,81,59,66,69,31,31,29,37,43,44,50,46,49,48,28,27,35,34,75,51
2020-08-05,14:22:52,81,83,81,80,81,59,67,68,31,31,29,37,43,44,50,46,49,48,28,27,35,34,76,51
2020-08-05,14:22:54,82,86,80,79,89,58,68,72,31,31,29,37,43,45,50,46,49,48,28,28,35,34,77,52
2020-08-05,14:22:56,74,68,70,71,80,59,63,66,31,31,29,36,43,44,50,46,49,48,28,27,35,34,69,49
2020-08-05,14:22:58,69,68,65,68,74,59,61,65,31,31,29,36,43,44,50,46,48,48,28,27,35,34,66,48
2020-08-05,14:23:00,89,92,90,87,88,58,67,71,31,31,29,37,43,45,50,46,49,48,28,28,35,34,82,53
2020-08-05,14:23:02,80,80,78,81,88,58,66,70,31,31,29,37,43,45,50,46,49,48,28,27,35,34,76,52
2020-08-05,14:23:04,85,89,86,88,92,59,69,73,31,31,29,37,43,44,50,46,48,48,28,27,35,34,81,53
2020-08-05,14:23:06,77,78,75,74,81,59,67,70,31,31,29,37,43,44,50,46,48,48,28,27,35,34,73,51
2020-08-05,14:23:08,75,75,72,74,81,58,66,70,31,31,29,37,43,44,50,46,49,48,28,28,35,34,72,50
2020-08-05,14:23:10,78,79,77,76,80,59,66,68,31,31,29,36,43,44,50,46,48,48,28,28,35,34,74,51
2020-08-05,14:23:12,87,89,88,86,89,59,69,72,31,31,29,37,43,44,50,46,48,48,28,27,35,34,81,53
2020-08-05,14:23:14,80,80,74,77,84,58,68,70,31,31,29,37,43,44,50,46,48,48,28,27,35,34,75,51
2020-08-05,14:23:16,93,95,96,91,92,59,71,75,31,31,29,37,43,44,50,46,48,48,28,27,35,34,85,55
2020-08-05,14:23:18,89,91,90,87,91,60,71,74,31,31,29,37,43,44,50,46,49,48,28,28,35,34,83,54
2020-08-05,14:23:20,92,96,93,89,93,60,71,74,31,31,29,36,43,44,50,47,49,48,28,28,36,35,85,55
2020-08-05,14:23:22,83,84,79,86,92,60,72,73,31,31,29,37,43,45,50,46,48,48,28,28,36,35,79,53
2020-08-05,14:23:24,79,78,77,78,82,60,69,71,31,31,29,37,43,44,50,47,49,48,28,28,36,35,75,51
2020-08-05,14:23:26,78,77,73,77,82,60,68,69,31,31,29,37,43,45,50,46,48,48,28,28,36,35,74,51
2020-08-05,14:23:28,84,90,89,84,89,60,70,72,31,31,29,37,43,45,50,47,49,48,28,28,36,35,81,53
2020-08-05,14:23:30,84,87,89,83,86,60,68,72,31,31,29,37,43,45,50,47,49,48,28,28,35,35,80,53
2020-08-05,14:23:32,89,92,92,88,91,60,70,74,31,31,29,37,43,45,50,47,48,48,28,27,35,35,83,54
2020-08-05,14:23:34,93,95,96,89,94,60,72,74,31,31,29,37,43,45,50,47,48,48,28,28,35,35,86,55
2020-08-05,14:23:36,85,88,84,84,82,60,68,72,31,31,29,37,43,45,50,47,48,48,28,28,35,35,79,53
2020-08-05,14:23:38,94,95,97,94,94,60,71,75,31,31,29,37,43,45,50,47,48,48,28,28,35,35,86,55
2020-08-05,14:23:40,92,92,89,87,93,61,73,75,31,31,29,36,43,45,50,47,48,48,28,28,35,35,84,54
2020-08-05,14:23:42,93,96,96,90,93,61,72,75,31,31,29,37,43,45,50,47,48,48,28,28,35,34,86,55
2020-08-05,14:23:44,81,81,79,77,88,60,69,73,31,31,29,37,43,45,50,47,49,48,28,28,35,34,76,52
2020-08-05,14:23:46,94,97,98,93,93,60,71,75,31,31,29,37,43,45,50,47,49,48,28,28,36,35,87,55
2020-08-05,14:23:48,88,97,89,87,93,61,72,74,31,31,29,37,43,45,50,47,49,48,28,28,36,35,84,54
2020-08-05,14:23:50,83,87,81,84,93,61,70,74,31,31,29,36,43,45,50,47,48,48,28,28,36,35,80,53
2020-08-05,14:23:52,96,99,99,94,94,62,72,76,31,31,29,37,43,46,50,46,49,48,28,28,36,35,88,56
2020-08-05,14:23:54,96,95,89,89,96,62,74,76,31,31,29,36,43,46,50,47,49,48,28,28,36,35,86,55
2020-08-05,14:23:56,76,76,72,75,82,62,67,72,31,31,29,37,43,46,50,47,49,48,28,28,36,35,73,51
2020-08-05,14:23:58,74,70,66,70,76,61,64,67,31,31,29,37,43,46,50,46,49,48,28,28,36,35,69,49
2020-08-05,14:24:00,86,87,84,82,80,61,68,70,31,31,29,37,43,46,50,47,49,48,28,28,35,35,78,53
2020-08-05,14:24:02,89,87,84,82,89,60,69,73,31,31,29,37,43,46,50,47,49,48,28,28,35,35,80,53
2020-08-05,14:24:04,87,85,81,81,85,60,67,71,31,31,29,37,43,45,50,47,49,48,28,28,35,35,78,52
2020-08-05,14:24:06,89,91,89,86,91,60,69,73,31,31,29,37,43,46,50,47,49,48,28,28,35,35,82,54
2020-08-05,14:24:08,95,98,96,93,93,60,70,74,31,31,29,37,43,46,50,47,49,48,28,28,35,35,86,55
2020-08-05,14:24:10,91,95,91,88,93,61,70,73,31,31,29,37,43,46,50,47,49,48,28,28,35,35,84,55
2020-08-05,14:24:12,87,89,86,86,82,61,69,71,31,31,29,37,43,46,50,47,49,48,28,27,36,35,80,53
2020-08-05,14:24:14,92,93,91,88,92,61,71,75,31,31,29,36,43,46,50,46,49,48,28,28,36,35,84,55
2020-08-05,14:24:16,95,98,98,94,94,61,72,75,31,31,29,37,43,46,50,46,49,48,28,28,37,35,87,56
2020-08-05,14:24:18,88,92,87,86,95,61,72,75,31,31,29,36,43,46,50,47,49,48,28,28,37,35,83,54
2020-08-05,14:24:20,95,95,94,92,95,61,74,78,31,31,29,36,43,46,50,46,49,48,28,28,36,35,86,55
2020-08-05,14:24:22,96,98,97,95,93,62,72,76,31,31,29,36,43,46,50,46,49,48,28,28,37,36,88,56
2020-08-05,14:24:24,88,94,90,88,96,62,74,78,31,31,29,37,43,46,50,47,49,48,28,28,37,36,85,55
2020-08-05,14:24:26,81,84,79,82,87,62,71,74,31,31,29,37,43,46,50,46,49,48,28,28,37,36,78,53
2020-08-05,14:24:28,97,99,98,93,96,62,74,77,31,31,29,36,43,46,50,47,49,48,28,28,37,36,88,56
2020-08-05,14:24:30,89,97,89,87,96,62,73,78,31,31,29,37,43,46,50,47,49,48,28,28,36,36,85,55
2020-08-05,14:24:32,90,94,96,89,96,62,74,77,31,31,29,37,43,46,50,47,49,48,28,28,36,36,86,55
2020-08-05,14:24:34,85,88,84,86,87,62,70,74,31,31,29,36,43,46,51,47,49,48,28,28,36,35,80,53
2020-08-05,14:24:36,94,92,90,89,94,62,72,76,31,31,29,36,43,46,50,47,49,48,28,28,36,35,85,55
2020-08-05,14:24:38,92,96,95,91,94,62,73,76,31,31,29,37,43,46,51,46,49,48,28,28,36,35,86,55
2020-08-05,14:24:40,89,91,95,88,94,62,73,77,31,31,29,36,43,46,51,47,49,48,28,28,36,35,85,55
2020-08-05,14:24:42,93,96,99,94,94,62,72,76,31,31,29,37,43,46,50,47,48,48,28,28,36,35,87,56
2020-08-05,14:24:44,87,90,88,86,87,62,69,74,31,31,29,37,43,46,50,47,49,48,28,28,36,35,81,54
2020-08-05,14:24:46,92,96,99,93,95,62,74,77,31,31,29,37,44,46,51,47,48,48,28,28,36,35,87,56
2020-08-05,14:24:48,92,99,94,92,96,62,73,77,31,31,29,37,44,46,51,47,48,48,28,28,36,35,87,56
2020-08-05,14:24:50,93,97,98,93,96,62,73,77,31,31,29,37,44,46,51,47,48,48,28,28,36,35,87,56
2020-08-05,14:24:52,86,83,79,79,87,62,71,74,31,31,29,36,44,46,51,47,48,48,28,28,36,35,78,53
2020-08-05,14:24:54,79,83,77,76,84,62,68,74,31,31,29,37,44,46,50,47,49,48,28,28,35,35,76,52
2020-08-05,14:24:56,82,85,80,79,79,62,67,70,31,31,29,37,44,46,51,47,49,48,28,28,35,35,76,52
2020-08-05,14:24:58,70,70,71,73,76,61,63,65,31,31,29,37,44,46,50,47,49,48,28,28,35,35,69,49
2020-08-05,14:25:00,86,88,88,85,89,60,69,72,31,31,29,37,44,46,50,46,48,48,28,28,35,35,81,53
2020-08-05,14:25:02,85,91,85,85,94,60,70,72,31,31,29,36,44,46,51,46,48,48,28,28,35,35,81,54
2020-08-05,14:25:04,89,91,90,87,91,60,69,74,31,31,29,37,44,46,51,47,49,48,28,28,35,35,82,54
2020-08-05,14:25:06,76,78,72,77,82,61,66,71,31,31,29,36,44,46,50,47,49,48,28,28,35,35,73,51
2020-08-05,14:25:08,93,96,94,90,92,60,70,74,31,31,29,37,44,46,51,46,48,48,28,28,35,35,85,55
2020-08-05,14:25:10,85,87,88,85,92,61,71,74,31,31,29,37,44,46,51,46,48,48,28,28,35,34,81,54
2020-08-05,14:25:12,87,89,88,86,91,61,71,74,31,31,29,37,44,46,51,47,48,48,28,28,35,34,82,54
2020-08-05,14:25:14,79,80,77,77,87,61,69,72,31,31,29,37,44,46,51,46,49,48,28,28,35,34,76,52
2020-08-05,14:25:16,77,78,72,76,81,61,68,70,31,31,29,37,44,46,50,46,48,48,28,28,35,34,73,51
2020-08-05,14:25:18,92,95,92,90,90,60,70,74,31,31,29,37,44,46,51,46,49,48,28,28,35,34,84,55
2020-08-05,14:25:20,89,92,90,88,88,60,70,73,31,31,29,37,44,45,51,47,49,48,28,28,35,34,82,54
2020-08-05,14:25:22,93,94,95,91,91,61,70,74,31,31,29,36,44,46,51,47,48,48,28,28,35,34,85,55
2020-08-05,14:25:24,92,94,91,87,92,60,70,73,31,31,29,36,44,46,51,47,48,48,28,28,35,34,84,54
2020-08-05,14:25:26,84,87,84,84,92,61,71,74,31,31,29,36,44,46,51,47,49,48,28,28,35,34,80,53
2020-08-05,14:25:28,84,83,79,81,89,61,70,74,31,31,29,36,44,46,51,46,48,48,28,28,35,34,78,53
2020-08-05,14:25:30,84,89,88,86,93,61,73,75,31,31,29,36,44,46,51,46,49,48,28,28,35,34,82,54
2020-08-05,14:25:32,92,92,88,88,93,61,72,75,31,31,29,37,44,46,51,46,49,48,28,28,35,34,84,54
2020-08-05,14:25:34,79,79,73,77,85,60,68,73,31,31,29,37,44,46,51,47,48,48,28,28,35,34,75,51
2020-08-05,14:25:36,82,84,81,85,83,61,69,72,31,31,29,37,44,46,50,47,48,48,28,28,35,34,78,52
2020-08-05,14:25:38,80,82,77,79,84,61,69,70,31,31,29,37,44,46,51,47,48,48,28,28,35,34,76,52
2020-08-05,14:25:40,87,93,89,88,90,61,70,73,31,31,29,37,44,46,51,46,49,48,28,28,35,34,83,54
2020-08-05,14:25:42,85,89,85,88,93,61,71,75,31,31,29,37,44,46,51,46,48,48,28,28,35,34,82,54
2020-08-05,14:25:44,91,94,91,87,86,61,69,74,31,31,29,37,44,46,51,47,49,48,28,28,35,34,83,54
2020-08-05,14:25:46,93,96,97,92,94,61,71,74,31,31,29,36,44,46,51,47,48,48,28,28,35,34,86,55
2020-08-05,14:25:48,94,93,90,89,94,61,72,75,31,31,29,36,44,46,51,46,49,48,28,28,35,34,85,55
2020-08-05,14:25:50,92,91,88,87,94,61,74,76,31,31,29,36,44,46,51,46,49,48,28,28,35,34,84,54
2020-08-05,14:25:52,86,89,91,87,95,61,72,76,31,31,29,36,44,46,51,47,48,48,28,28,35,34,83,54
2020-08-05,14:25:54,85,87,84,83,94,62,72,76,31,31,29,36,44,46,51,46,48,48,28,28,35,34,81,54
2020-08-05,14:25:56,84,77,73,77,82,62,67,69,31,31,29,37,44,46,50,46,48,48,28,28,35,34,75,51
2020-08-05,14:25:58,73,75,72,73,77,60,65,67,31,31,29,37,44,46,50,46,48,48,28,28,35,34,71,50
2020-08-05,14:26:00,91,94,92,90,92,61,69,73,31,31,29,37,44,46,51,47,49,48,28,28,35,34,84,55
2020-08-05,14:26:02,87,90,88,85,93,61,70,74,31,31,29,36,44,46,51,46,48,48,28,28,35,34,82,54
2020-08-05,14:26:04,82,84,83,82,92,61,71,73,31,31,29,36,44,46,51,47,49,48,28,28,35,34,79,53
2020-08-05,14:26:06,93,98,97,92,94,61,71,75,31,31,29,37,44,46,51,47,49,48,28,28,35,34,87,55
2020-08-05,14:26:08,93,97,95,92,94,60,71,75,31,31,29,36,44,46,51,46,49,48,28,28,35,34,86,55
2020-08-05,14:26:10,95,99,100,96,95,60,73,76,31,31,29,36,44,46,51,46,48,48,28,28,35,34,88,56
2020-08-05,14:26:12,83,82,81,82,80,61,67,70,31,31,29,37,44,46,51,46,48,48,28,28,35,34,76,52
2020-08-05,14:26:14,76,85,73,75,77,61,65,68,31,31,29,37,44,46,51,47,48,48,28,28,35,34,73,51
2020-08-05,14:26:16,90,94,93,88,89,60,68,72,31,31,29,36,44,46,51,47,49,48,28,28,35,34,83,54
2020-08-05,14:26:18,85,87,82,85,92,60,70,74,31,31,29,36,44,45,51,47,48,48,28,28,35,34,80,53
2020-08-05,14:26:20,92,95,91,90,92,60,70,74,31,31,29,36,44,46,51,47,48,48,28,28,35,34,84,55
2020-08-05,14:26:22,93,88,83,82,92,60,70,75,31,31,29,37,44,46,51,47,49,48,28,28,35,34,81,54
2020-08-05,14:26:24,89,91,88,88,94,60,72,75,31,31,29,36,44,46,51,47,48,48,28,28,35,34,83,54
2020-08-05,14:26:26,88,91,86,86,96,61,72,76,31,31,29,36,44,45,51,47,49,48,28,28,35,34,83,54
2020-08-05,14:26:28,95,99,98,93,95,60,74,77,31,31,29,36,44,46,51,47,49,48,28,28,35,34,88,56
2020-08-05,14:26:30,88,92,96,88,95,61,72,77,31,31,29,36,44,45,51,47,49,48,28,28,35,35,85,55
2020-08-05,14:26:32,92,94,94,91,93,61,71,75,31,31,29,36,44,45,51,46,49,48,28,28,35,35,85,55
2020-08-05,14:26:34,84,86,83,85,92,61,72,75,31,31,29,37,44,46,51,46,48,48,28,28,35,35,80,53
2020-08-05,14:26:36,80,81,75,78,84,62,68,72,31,31,29,36,44,46,51,46,49,48,28,28,35,35,75,52
2020-08-05,14:26:38,82,84,81,85,85,61,68,73,31,31,29,36,44,46,51,47,49,48,28,28,35,35,78,53
2020-08-05,14:26:40,84,87,82,82,81,61,68,70,31,31,29,37,44,46,50,47,48,48,28,28,35,35,78,52
2020-08-05,14:26:42,78,78,73,77,80,60,66,67,31,31,29,37,44,46,51,47,48,48,28,28,35,35,73,51
2020-08-05,14:26:44,80,81,78,77,79,60,66,68,31,31,29,37,44,46,51,47,49,48,28,28,35,35,74,51
2020-08-05,14:26:46,75,76,71,72,80,60,64,70,31,31,29,37,44,45,50,47,48,48,28,28,35,35,71,50
2020-08-05,14:26:48,75,80,74,74,77,59,64,68,31,31,29,37,44,45,51,47,49,48,28,28,35,35,72,50
2020-08-05,14:26:50,73,73,68,71,77,59,63,66,31,31,29,37,44,45,50,47,48,48,28,28,35,35,69,49
2020-08-05,14:26:52,87,83,80,79,87,59,67,71,31,31,29,37,44,45,51,47,48,48,28,28,35,35,77,52
2020-08-05,14:26:54,82,83,81,83,90,59,68,71,31,31,29,37,44,45,51,46,49,48,28,28,35,34,78,52
2020-08-05,14:26:56,73,75,70,72,80,59,65,67,31,31,29,37,43,45,50,47,48,48,28,28,35,34,71,50
2020-08-05,14:26:58,71,73,68,71,74,59,63,66,31,31,29,37,44,45,50,47,49,48,28,28,35,34,68,49
2020-08-05,14:27:00,78,82,77,75,84,58,67,69,31,31,29,37,43,45,50,46,49,48,28,28,35,34,74,51
2020-08-05,14:27:02,87,91,87,82,89,58,68,71,31,31,29,37,43,45,51,46,48,48,28,28,35,34,80,53
2020-08-05,14:27:04,87,91,84,87,90,58,69,72,31,31,29,37,43,45,51,46,49,48,28,28,35,34,81,53
2020-08-05,14:27:06,78,80,75,76,83,59,66,69,31,31,29,37,43,45,50,46,49,48,28,28,35,34,74,51
2020-08-05,14:27:08,88,89,86,87,88,59,69,72,31,31,29,37,43,44,50,46,49,48,28,28,35,34,81,53
2020-08-05,14:27:10,85,88,93,85,91,59,70,73,31,31,29,37,43,44,51,47,49,48,28,28,35,34,82,54
2020-08-05,14:27:12,90,92,91,87,87,59,69,73,31,31,29,37,43,45,51,46,49,48,28,28,35,34,82,54
2020-08-05,14:27:14,80,85,81,80,82,60,67,71,31,31,29,37,43,45,50,47,49,48,28,28,35,34,76,52
2020-08-05,14:27:16,82,88,84,87,91,60,70,73,31,31,29,37,43,45,50,47,49,48,28,28,35,34,80,53
2020-08-05,14:27:18,85,95,89,89,93,60,71,75,31,31,29,37,43,45,50,47,49,48,28,28,35,34,83,54
2020-08-05,14:27:20,92,95,94,91,93,60,72,74,31,31,29,37,43,45,50,47,49,48,28,28,35,34,85,55
2020-08-05,14:27:22,91,94,94,90,92,60,71,75,31,31,29,37,43,45,51,47,49,48,28,28,35,34,85,55
2020-08-05,14:27:24,91,89,85,84,93,61,71,74,31,31,29,37,43,45,51,47,49,48,28,28,35,34,82,54
2020-08-05,14:27:26,84,88,87,84,90,61,71,75,31,31,29,37,43,45,50,47,49,48,28,28,35,34,81,53
2020-08-05,14:27:28,90,89,87,85,92,61,72,76,31,31,29,37,43,45,51,47,49,48,28,28,35,34,82,54
2020-08-05,14:27:30,79,84,77,78,83,60,68,71,31,31,29,37,43,45,50,47,49,48,28,28,35,34,76,52
2020-08-05,14:27:32,88,89,89,87,85,61,68,72,31,31,29,37,43,45,50,47,49,48,28,28,35,34,81,53
2020-08-05,14:27:34,92,95,95,91,92,61,70,73,31,31,29,37,43,45,50,47,49,48,28,28,35,34,85,55
2020-08-05,14:27:36,88,89,86,86,92,61,71,75,31,31,29,37,43,45,50,47,48,48,28,28,35,34,82,54
2020-08-05,14:27:38,92,96,95,93,91,61,71,73,31,31,29,36,43,45,51,47,49,48,28,28,35,34,86,55
2020-08-05,14:27:40,93,92,90,88,94,61,72,76,31,31,29,36,43,45,50,47,49,48,28,28,35,34,84,55
2020-08-05,14:27:42,87,89,88,86,84,61,70,72,31,31,29,37,43,45,50,47,49,48,28,28,35,34,81,53
2020-08-05,14:27:44,88,93,91,87,89,61,69,73,31,31,29,37,43,45,50,47,49,48,28,28,35,34,83,54
2020-08-05,14:27:46,91,95,91,86,92,61,71,75,31,31,29,36,43,45,51,47,49,48,28,28,35,34,84,54
2020-08-05,14:27:48,94,97,97,93,92,61,72,74,31,31,29,37,43,46,50,47,49,48,28,28,35,34,87,55
2020-08-05,14:27:50,93,92,89,87,94,60,72,75,31,31,29,36,43,46,51,47,49,48,28,28,35,34,84,55
2020-08-05,14:27:52,91,94,95,89,95,61,72,76,31,31,29,36,43,46,51,47,49,48,28,28,35,34,85,55
2020-08-05,14:27:54,87,87,83,88,95,61,73,76,31,31,29,36,43,46,51,47,49,48,28,28,35,34,82,54
2020-08-05,14:27:56,73,70,70,71,78,61,66,67,31,31,29,36,43,46,50,47,49,48,28,28,35,34,70,50
2020-08-05,14:27:58,73,75,70,68,77,61,64,66,31,31,29,37,43,46,50,47,49,48,28,28,35,34,70,50
2020-08-05,14:28:00,85,87,89,82,91,60,69,74,31,31,29,36,43,46,50,47,49,48,28,28,35,34,80,53
2020-08-05,14:28:02,93,91,90,87,95,60,72,75,31,31,29,36,43,45,51,47,49,48,28,28,35,34,84,54
2020-08-05,14:28:04,79,82,79,80,91,60,69,71,31,31,29,37,43,46,51,47,49,48,28,28,35,34,77,52
2020-08-05,14:28:06,88,91,89,87,85,61,69,72,31,31,29,37,43,45,50,47,49,48,28,28,35,34,81,54
2020-08-05,14:28:08,91,94,92,91,94,60,72,75,31,31,29,36,43,45,51,47,49,48,28,28,35,34,85,55
2020-08-05,14:28:10,95,95,96,91,92,61,72,75,31,31,29,36,43,46,51,47,49,48,28,28,35,34,86,55
2020-08-05,14:28:12,79,82,77,81,86,61,69,72,31,31,29,37,43,45,51,47,49,48,28,28,35,34,76,52
2020-08-05,14:28:14,92,90,87,88,92,60,72,75,31,31,29,37,43,45,51,47,48,48,28,28,35,34,83,54
2020-08-05,14:28:16,85,89,84,82,94,60,72,74,31,31,29,36,43,46,51,47,49,48,28,28,35,34,81,53
2020-08-05,14:28:18,87,93,89,91,93,61,73,75,31,31,29,36,43,45,51,47,49,48,28,28,35,34,84,54
2020-08-05,14:28:20,89,91,94,88,95,61,72,76,31,31,29,36,43,46,51,46,49,48,28,28,35,34,84,55
2020-08-05,14:28:22,91,94,93,90,92,61,72,76,31,31,29,36,43,46,50,47,48,48,28,28,35,34,85,55
2020-08-05,14:28:24,86,87,85,86,93,61,72,75,31,31,29,37,43,46,51,46,48,48,28,28,35,34,81,54
2020-08-05,14:28:26,82,86,80,85,86,62,72,72,31,31,29,36,43,46,51,47,48,48,28,28,35,34,79,53
2020-08-05,14:28:28,92,93,94,91,92,62,71,75,31,31,29,37,43,46,51,46,48,48,28,28,35,34,85,55
2020-08-05,14:28:30,84,87,89,87,94,61,72,76,31,31,29,36,43,46,51,47,48,48,28,28,35,34,82,54
2020-08-05,14:28:32,90,92,88,87,92,62,73,74,31,31,29,37,43,46,51,46,49,48,28,28,35,34,83,54
2020-08-05,14:28:34,94,98,97,93,94,62,71,76,31,31,29,37,43,46,51,46,48,48,28,28,35,34,87,56
2020-08-05,14:28:36,79,77,79,76,84,62,68,72,31,31,29,37,43,46,51,47,48,48,28,28,35,34,75,52
2020-08-05,14:28:38,93,97,92,91,91,62,72,74,31,31,29,37,43,46,51,46,49,48,28,28,35,34,85,55
2020-08-05,14:28:40,88,89,89,86,89,62,70,74,31,31,29,37,43,46,51,46,49,48,28,28,35,34,82,54
2020-08-05,14:28:42,95,94,88,86,94,62,72,76,31,31,29,36,43,46,51,46,49,48,28,28,35,34,84,55
2020-08-05,14:28:44,94,95,91,91,96,62,74,77,31,31,29,37,44,46,51,46,49,48,28,28,35,34,86,55
2020-08-05,14:28:46,85,87,85,85,93,62,71,76,31,31,29,37,43,46,51,46,49,48,28,28,35,34,81,54
2020-08-05,14:28:48,94,96,95,94,95,62,73,77,31,31,29,36,43,46,51,46,49,48,28,28,35,34,87,56
2020-08-05,14:28:50,81,82,78,79,85,62,69,74,31,31,29,36,44,46,51,46,49,48,28,28,35,34,77,52
2020-08-05,14:28:52,85,85,78,80,85,62,70,72,31,31,29,37,44,46,51,46,49,48,28,28,35,34,78,52
2020-08-05,14:28:54,85,89,95,85,92,61,71,74,31,31,28,36,44,46,51,47,49,48,28,28,35,34,83,54
2020-08-05,14:28:56,79,80,75,75,83,61,69,73,31,31,28,37,44,46,51,47,49,48,28,28,35,34,75,51
2020-08-05,14:28:58,74,74,72,73,77,61,66,67,31,31,28,37,44,46,50,46,49,48,28,28,35,34,71,50
